site__ YYMMMDD yyyy.yyyy _MJD_______ time____ __east(m)_______ _north(m)________ ____up(m)_______ reflat(deg)_____ reflon(deg)_____ Height(m)_______
950203 18APR30 2018.3260 58238.49000 12:00:00 -3.9359692200E+06 3.1865286258E+06 3.8645618967E+06 3.7533685608E+01 1.4100665075E+02 5.3142233168E+01
950203 18MAY01 2018.3287 58239.47550 12:00:00 -3.9359692151E+06 3.1865286263E+06 3.8645618957E+06 3.7533685620E+01 1.4100665071E+02 5.3138853406E+01
950203 18MAY02 2018.3315 58240.49750 12:00:00 -3.9359692173E+06 3.1865286269E+06 3.8645618950E+06 3.7533685604E+01 1.4100665072E+02 5.3140082261E+01
950203 18MAY03 2018.3342 58241.48300 12:00:00 -3.9359692248E+06 3.1865286314E+06 3.8645619034E+06 3.7533685616E+01 1.4100665073E+02 5.3152067651E+01
950203 18MAY04 2018.3369 58242.46850 12:00:00 -3.9359692114E+06 3.1865286215E+06 3.8645618866E+06 3.7533685587E+01 1.4100665073E+02 5.3128633921E+01
950203 18MAY05 2018.3397 58243.49050 12:00:00 -3.9359692173E+06 3.1865286253E+06 3.8645618920E+06 3.7533685588E+01 1.4100665073E+02 5.3137456215E+01
950203 18MAY06 2018.3424 58244.47600 12:00:00 -3.9359692212E+06 3.1865286286E+06 3.8645618967E+06 3.7533685593E+01 1.4100665073E+02 5.3144369898E+01
950203 18MAY07 2018.3452 58245.49800 12:00:00 -3.9359692164E+06 3.1865286305E+06 3.8645618947E+06 3.7533685593E+01 1.4100665068E+02 5.3141141110E+01
950203 18MAY08 2018.3479 58246.48350 12:00:00 -3.9359692170E+06 3.1865286292E+06 3.8645618963E+06 3.7533685606E+01 1.4100665070E+02 5.3141837004E+01
950203 18MAY09 2018.3506 58247.46899 12:00:00 -3.9359692150E+06 3.1865286211E+06 3.8645618925E+06 3.7533685616E+01 1.4100665076E+02 5.3134247566E+01
950203 18MAY10 2018.3534 58248.49100 12:00:00 -3.9359692137E+06 3.1865286238E+06 3.8645618893E+06 3.7533685589E+01 1.4100665072E+02 5.3132844044E+01
950203 18MAY11 2018.3561 58249.47649 12:00:00 -3.9359692255E+06 3.1865286366E+06 3.8645619062E+06 3.7533685615E+01 1.4100665069E+02 5.3156799600E+01
950203 18MAY12 2018.3589 58250.49850 12:00:00 -3.9359692191E+06 3.1865286292E+06 3.8645619016E+06 3.7533685635E+01 1.4100665071E+02 5.3146360206E+01
950203 18MAY13 2018.3616 58251.48399 12:00:00 -3.9359692233E+06 3.1865286270E+06 3.8645618998E+06 3.7533685612E+01 1.4100665076E+02 5.3146754437E+01
950203 18MAY14 2018.3643 58252.46949 12:00:00 -3.9359692158E+06 3.1865286261E+06 3.8645618952E+06 3.7533685614E+01 1.4100665072E+02 5.3138880430E+01
950203 18MAY15 2018.3671 58253.49149 12:00:00 -3.9359692176E+06 3.1865286318E+06 3.8645618999E+06 3.7533685620E+01 1.4100665068E+02 5.3145697361E+01
950203 18MAY16 2018.3698 58254.47699 12:00:00 -3.9359692253E+06 3.1865286362E+06 3.8645619027E+06 3.7533685592E+01 1.4100665070E+02 5.3154344445E+01
950203 18MAY17 2018.3726 58255.49899 12:00:00 -3.9359692229E+06 3.1865286346E+06 3.8645618963E+06 3.7533685562E+01 1.4100665069E+02 5.3148167829E+01
950203 18MAY18 2018.3753 58256.48449 12:00:00 -3.9359692203E+06 3.1865286348E+06 3.8645618968E+06 3.7533685576E+01 1.4100665067E+02 5.3146969780E+01
950203 18MAY19 2018.3780 58257.46999 12:00:00 -3.9359692147E+06 3.1865286271E+06 3.8645618956E+06 3.7533685618E+01 1.4100665070E+02 5.3138945132E+01
950203 18MAY20 2018.3808 58258.49199 12:00:00 -3.9359692169E+06 3.1865286265E+06 3.8645618941E+06 3.7533685600E+01 1.4100665072E+02 5.3139087833E+01
950203 18MAY21 2018.3835 58259.47749 12:00:00 -3.9359692172E+06 3.1865286278E+06 3.8645618933E+06 3.7533685589E+01 1.4100665071E+02 5.3139434020E+01
950203 18MAY22 2018.3863 58260.49949 12:00:00 -3.9359692234E+06 3.1865286299E+06 3.8645618989E+06 3.7533685595E+01 1.4100665074E+02 5.3147714798E+01
950203 18MAY23 2018.3890 58261.48499 12:00:00 -3.9359692275E+06 3.1865286351E+06 3.8645619001E+06 3.7533685568E+01 1.4100665072E+02 5.3153567507E+01
950203 18MAY24 2018.3917 58262.47050 12:00:00 -3.9359692170E+06 3.1865286219E+06 3.8645618934E+06 3.7533685611E+01 1.4100665076E+02 5.3136427714E+01
950203 18MAY25 2018.3945 58263.49250 12:00:00 -3.9359692181E+06 3.1865286298E+06 3.8645618943E+06 3.7533685585E+01 1.4100665070E+02 5.3141595898E+01
950203 18MAY26 2018.3972 58264.47800 12:00:00 -3.9359692180E+06 3.1865286285E+06 3.8645618942E+06 3.7533685589E+01 1.4100665071E+02 5.3140824673E+01
950203 18MAY27 2018.4000 58265.50000 12:00:00 -3.9359692223E+06 3.1865286316E+06 3.8645618998E+06 3.7533685600E+01 1.4100665071E+02 5.3148433398E+01
950203 18MAY28 2018.4027 58266.48550 12:00:00 -3.9359692240E+06 3.1865286287E+06 3.8645618974E+06 3.7533685586E+01 1.4100665075E+02 5.3146571983E+01
950203 18MAY29 2018.4054 58267.47100 12:00:00 -3.9359692212E+06 3.1865286263E+06 3.8645618955E+06 3.7533685593E+01 1.4100665075E+02 5.3142491180E+01
950203 18MAY30 2018.4082 58268.49300 12:00:00 -3.9359692324E+06 3.1865286384E+06 3.8645619014E+06 3.7533685545E+01 1.4100665073E+02 5.3159026148E+01
950203 18MAY31 2018.4109 58269.47850 12:00:00 -3.9359692180E+06 3.1865286242E+06 3.8645618909E+06 3.7533685581E+01 1.4100665075E+02 5.3136668622E+01
950203 18JUN01 2018.4136 58270.46399 12:00:00 -3.9359692208E+06 3.1865286291E+06 3.8645618929E+06 3.7533685566E+01 1.4100665073E+02 5.3142057789E+01
950203 18JUN02 2018.4164 58271.48600 12:00:00 -3.9359692209E+06 3.1865286268E+06 3.8645618955E+06 3.7533685592E+01 1.4100665075E+02 5.3142555769E+01
950203 18JUN03 2018.4191 58272.47149 12:00:00 -3.9359692234E+06 3.1865286270E+06 3.8645618941E+06 3.7533685571E+01 1.4100665076E+02 5.3143343474E+01
950203 18JUN04 2018.4219 58273.49350 12:00:00 -3.9359692306E+06 3.1865286289E+06 3.8645618994E+06 3.7533685571E+01 1.4100665080E+02 5.3151958019E+01
950203 18JUN05 2018.4246 58274.47899 12:00:00 -3.9359692331E+06 3.1865286329E+06 3.8645618992E+06 3.7533685546E+01 1.4100665078E+02 5.3155372907E+01
950203 18JUN06 2018.4273 58275.46449 12:00:00 -3.9359692285E+06 3.1865286332E+06 3.8645618985E+06 3.7533685559E+01 1.4100665074E+02 5.3152261018E+01
950203 18JUN07 2018.4301 58276.48649 12:00:00 -3.9359692264E+06 3.1865286305E+06 3.8645619008E+06 3.7533685594E+01 1.4100665075E+02 5.3151020709E+01
950203 18JUN08 2018.4328 58277.47199 12:00:00 -3.9359692420E+06 3.1865286409E+06 3.8645619144E+06 3.7533685589E+01 1.4100665077E+02 5.3174110327E+01
950203 18JUN09 2018.4356 58278.49399 12:00:00 -3.9359692217E+06 3.1865286225E+06 3.8645618906E+06 3.7533685569E+01 1.4100665079E+02 5.3137918018E+01
950203 18JUN10 2018.4383 58279.47949 12:00:00 -3.9359692212E+06 3.1865286276E+06 3.8645618963E+06 3.7533685594E+01 1.4100665074E+02 5.3143627231E+01
950203 18JUN11 2018.4410 58280.46500 12:00:00 -3.9359692273E+06 3.1865286264E+06 3.8645618951E+06 3.7533685563E+01 1.4100665080E+02 5.3146057005E+01
950203 18JUN12 2018.4438 58281.48699 12:00:00 -3.9359692201E+06 3.1865286242E+06 3.8645618893E+06 3.7533685560E+01 1.4100665076E+02 5.3136988152E+01
950203 18JUN13 2018.4465 58282.47250 12:00:00 -3.9359692204E+06 3.1865286265E+06 3.8645618931E+06 3.7533685578E+01 1.4100665075E+02 5.3140635763E+01
950203 18JUN14 2018.4493 58283.49449 12:00:00 -3.9359692225E+06 3.1865286288E+06 3.8645618953E+06 3.7533685577E+01 1.4100665074E+02 5.3144418007E+01
950203 18JUN15 2018.4520 58284.47999 12:00:00 -3.9359692259E+06 3.1865286291E+06 3.8645618959E+06 3.7533685566E+01 1.4100665076E+02 5.3147028762E+01
950203 18JUN16 2018.4547 58285.46550 12:00:00 -3.9359692285E+06 3.1865286320E+06 3.8645618995E+06 3.7533685570E+01 1.4100665076E+02 5.3152271475E+01
950203 18JUN17 2018.4575 58286.48749 12:00:00 -3.9359692237E+06 3.1865286250E+06 3.8645618908E+06 3.7533685553E+01 1.4100665078E+02 5.3140519966E+01
950203 18JUN18 2018.4602 58287.47300 12:00:00 -3.9359692302E+06 3.1865286306E+06 3.8645618941E+06 3.7533685529E+01 1.4100665078E+02 5.3149330840E+01
950203 18JUN19 2018.4630 58288.49499 12:00:00 -3.9359692256E+06 3.1865286195E+06 3.8645618907E+06 3.7533685563E+01 1.4100665084E+02 5.3138885702E+01
950203 18JUN20 2018.4657 58289.48050 12:00:00 -3.9359692260E+06 3.1865286324E+06 3.8645618995E+06 3.7533685580E+01 1.4100665073E+02 5.3150930237E+01
950203 18JUN21 2018.4684 58290.46600 12:00:00 -3.9359692218E+06 3.1865286245E+06 3.8645618894E+06 3.7533685553E+01 1.4100665077E+02 5.3138246532E+01
950203 18JUN22 2018.4712 58291.48800 12:00:00 -3.9359692345E+06 3.1865286314E+06 3.8645618978E+06 3.7533685535E+01 1.4100665080E+02 5.3154634386E+01
950203 18JUN23 2018.4739 58292.47350 12:00:00 -3.9359692283E+06 3.1865286316E+06 3.8645618957E+06 3.7533685545E+01 1.4100665076E+02 5.3149633552E+01
950203 18JUN24 2018.4767 58293.49550 12:00:00 -3.9359692361E+06 3.1865286302E+06 3.8645618996E+06 3.7533685545E+01 1.4100665083E+02 5.3156118354E+01
950203 18JUN25 2018.4794 58294.48100 12:00:00 -3.9359692199E+06 3.1865286278E+06 3.8645618899E+06 3.7533685553E+01 1.4100665073E+02 5.3139026739E+01
950203 18JUN26 2018.4821 58295.46649 12:00:00 -3.9359692314E+06 3.1865286313E+06 3.8645618979E+06 3.7533685549E+01 1.4100665078E+02 5.3152734786E+01
950203 18JUN27 2018.4849 58296.48850 12:00:00 -3.9359692336E+06 3.1865286280E+06 3.8645619011E+06 3.7533685574E+01 1.4100665083E+02 5.3154393621E+01
950203 18JUN28 2018.4876 58297.47399 12:00:00 -3.9359692262E+06 3.1865286286E+06 3.8645618924E+06 3.7533685541E+01 1.4100665077E+02 5.3144831875E+01
950203 18JUN29 2018.4904 58298.49600 12:00:00 -3.9359692310E+06 3.1865286320E+06 3.8645619000E+06 3.7533685563E+01 1.4100665077E+02 5.3154116916E+01
950203 18JUN30 2018.4931 58299.48149 12:00:00 -3.9359692244E+06 3.1865286262E+06 3.8645618924E+06 3.7533685557E+01 1.4100665078E+02 5.3142524936E+01
950203 18JUL01 2018.4958 58300.46699 12:00:00 -3.9359692301E+06 3.1865286350E+06 3.8645619029E+06 3.7533685578E+01 1.4100665074E+02 5.3156825907E+01
950203 18JUL02 2018.4986 58301.48899 12:00:00 -3.9359692240E+06 3.1865286272E+06 3.8645618967E+06 3.7533685586E+01 1.4100665077E+02 5.3145397058E+01
950203 18JUL03 2018.5013 58302.47449 12:00:00 -3.9359692327E+06 3.1865286303E+06 3.8645618997E+06 3.7533685560E+01 1.4100665080E+02 5.3154133650E+01
950203 18JUL04 2018.5041 58303.49649 12:00:00 -3.9359692437E+06 3.1865286354E+06 3.8645619026E+06 3.7533685516E+01 1.4100665083E+02 5.3165224832E+01
950203 18JUL05 2018.5068 58304.48199 12:00:00 -3.9359692314E+06 3.1865286316E+06 3.8645618980E+06 3.7533685549E+01 1.4100665078E+02 5.3152945401E+01
950203 18JUL06 2018.5095 58305.46749 12:00:00 -3.9359692323E+06 3.1865286327E+06 3.8645619027E+06 3.7533685575E+01 1.4100665078E+02 5.3156912344E+01
950203 18JUL07 2018.5123 58306.48949 12:00:00 -3.9359692258E+06 3.1865286269E+06 3.8645618920E+06 3.7533685546E+01 1.4100665078E+02 5.3143493392E+01
950203 18JUL08 2018.5150 58307.47500 12:00:00 -3.9359692302E+06 3.1865286285E+06 3.8645618867E+06 3.7533685484E+01 1.4100665080E+02 5.3143774703E+01
950203 18JUL09 2018.5178 58308.49699 12:00:00 -3.9359692307E+06 3.1865286272E+06 3.8645618929E+06 3.7533685530E+01 1.4100665081E+02 5.3147211411E+01
950203 18JUL10 2018.5205 58309.48250 12:00:00 -3.9359692308E+06 3.1865286287E+06 3.8645618934E+06 3.7533685528E+01 1.4100665080E+02 5.3148326124E+01
950203 18JUL11 2018.5232 58310.46800 12:00:00 -3.9359692280E+06 3.1865286264E+06 3.8645618892E+06 3.7533685518E+01 1.4100665080E+02 5.3142893994E+01
950203 18JUL12 2018.5260 58311.49000 12:00:00 -3.9359692270E+06 3.1865286313E+06 3.8645618957E+06 3.7533685552E+01 1.4100665075E+02 5.3148682629E+01
950203 18JUL13 2018.5287 58312.47550 12:00:00 -3.9359692335E+06 3.1865286330E+06 3.8645619013E+06 3.7533685558E+01 1.4100665078E+02 5.3156948715E+01
950203 18JUL14 2018.5315 58313.49750 12:00:00 -3.9359692325E+06 3.1865286284E+06 3.8645618958E+06 3.7533685539E+01 1.4100665082E+02 5.3150686339E+01
950203 18JUL15 2018.5342 58314.48300 12:00:00 -3.9359692278E+06 3.1865286260E+06 3.8645618890E+06 3.7533685519E+01 1.4100665080E+02 5.3142449290E+01
950203 18JUL16 2018.5369 58315.46850 12:00:00 -3.9359692309E+06 3.1865286285E+06 3.8645618923E+06 3.7533685521E+01 1.4100665080E+02 5.3147617810E+01
950203 18JUL17 2018.5397 58316.49050 12:00:00 -3.9359692332E+06 3.1865286299E+06 3.8645618951E+06 3.7533685526E+01 1.4100665081E+02 5.3151439777E+01
950203 18JUL18 2018.5424 58317.47600 12:00:00 -3.9359692260E+06 3.1865286258E+06 3.8645618958E+06 3.7533685576E+01 1.4100665079E+02 5.3145382848E+01
950203 18JUL19 2018.5452 58318.49800 12:00:00 -3.9359692315E+06 3.1865286309E+06 3.8645618980E+06 3.7533685551E+01 1.4100665079E+02 5.3152657750E+01
950203 18JUL20 2018.5479 58319.48350 12:00:00 -3.9359692320E+06 3.1865286285E+06 3.8645618921E+06 3.7533685515E+01 1.4100665081E+02 5.3148173928E+01
950203 18JUL21 2018.5506 58320.46899 12:00:00 -3.9359692270E+06 3.1865286249E+06 3.8645618913E+06 3.7533685543E+01 1.4100665081E+02 5.3142808575E+01
950203 18JUL22 2018.5534 58321.49100 12:00:00 -3.9359692214E+06 3.1865286216E+06 3.8645618920E+06 3.7533685583E+01 1.4100665080E+02 5.3138136959E+01
950203 18JUL23 2018.5561 58322.47649 12:00:00 -3.9359692243E+06 3.1865286194E+06 3.8645618904E+06 3.7533685567E+01 1.4100665084E+02 5.3137851805E+01
950203 18JUL24 2018.5589 58323.49850 12:00:00 -3.9359692270E+06 3.1865286254E+06 3.8645618936E+06 3.7533685557E+01 1.4100665080E+02 5.3144459288E+01
950203 18JUL25 2018.5616 58324.48399 12:00:00 -3.9359692309E+06 3.1865286290E+06 3.8645618969E+06 3.7533685552E+01 1.4100665080E+02 5.3150669746E+01
950203 18JUL26 2018.5643 58325.46949 12:00:00 -3.9359692289E+06 3.1865286288E+06 3.8645618940E+06 3.7533685540E+01 1.4100665079E+02 5.3147570528E+01
950203 18JUL27 2018.5671 58326.49149 12:00:00 -3.9359692349E+06 3.1865286313E+06 3.8645618987E+06 3.7533685540E+01 1.4100665081E+02 5.3155379326E+01
950203 18JUL28 2018.5698 58327.47699 12:00:00 -3.9359692250E+06 3.1865286244E+06 3.8645618948E+06 3.7533685578E+01 1.4100665080E+02 5.3143458723E+01
950203 18JUL29 2018.5726 58328.49899 12:00:00 -3.9359692345E+06 3.1865286326E+06 3.8645618980E+06 3.7533685532E+01 1.4100665079E+02 5.3155355005E+01
950203 18JUL30 2018.5753 58329.48449 12:00:00 -3.9359692352E+06 3.1865286332E+06 3.8645618976E+06 3.7533685524E+01 1.4100665079E+02 5.3155842130E+01
950203 18JUL31 2018.5780 58330.46999 12:00:00 -3.9359692298E+06 3.1865286259E+06 3.8645618951E+06 3.7533685554E+01 1.4100665082E+02 5.3147348345E+01
950203 18AUG01 2018.5808 58331.49199 12:00:00 -3.9359692379E+06 3.1865286322E+06 3.8645618983E+06 3.7533685521E+01 1.4100665082E+02 5.3157433707E+01
950203 18AUG02 2018.5835 58332.47749 12:00:00 -3.9359692431E+06 3.1865286339E+06 3.8645619036E+06 3.7533685531E+01 1.4100665084E+02 5.3164715796E+01
950203 18AUG03 2018.5863 58333.49949 12:00:00 -3.9359692311E+06 3.1865286236E+06 3.8645618916E+06 3.7533685532E+01 1.4100665085E+02 5.3144869632E+01
950203 18AUG04 2018.5890 58334.48499 12:00:00 -3.9359692368E+06 3.1865286339E+06 3.8645619003E+06 3.7533685534E+01 1.4100665080E+02 5.3158822459E+01
950203 18AUG05 2018.5917 58335.47050 12:00:00 -3.9359692371E+06 3.1865286275E+06 3.8645618971E+06 3.7533685532E+01 1.4100665086E+02 5.3153864379E+01
950203 18AUG06 2018.5945 58336.49249 12:00:00 -3.9359692262E+06 3.1865286242E+06 3.8645618877E+06 3.7533685523E+01 1.4100665081E+02 5.3139773007E+01
950203 18AUG07 2018.5972 58337.47800 12:00:00 -3.9359692346E+06 3.1865286261E+06 3.8645618958E+06 3.7533685538E+01 1.4100665085E+02 5.3150832989E+01
950203 18AUG08 2018.6000 58338.49999 12:00:00 -3.9359692380E+06 3.1865286294E+06 3.8645619007E+06 3.7533685547E+01 1.4100665085E+02 5.3157560353E+01
950203 18AUG09 2018.6027 58339.48550 12:00:00 -3.9359692368E+06 3.1865286295E+06 3.8645618959E+06 3.7533685518E+01 1.4100665084E+02 5.3153946360E+01
950203 18AUG10 2018.6054 58340.47100 12:00:00 -3.9359692487E+06 3.1865286363E+06 3.8645619053E+06 3.7533685511E+01 1.4100665086E+02 5.3170400480E+01
950203 18AUG11 2018.6082 58341.49300 12:00:00 -3.9359692393E+06 3.1865286321E+06 3.8645618949E+06 3.7533685491E+01 1.4100665083E+02 5.3156175299E+01
950203 18AUG12 2018.6109 58342.47850 12:00:00 -3.9359692307E+06 3.1865286282E+06 3.8645618926E+06 3.7533685525E+01 1.4100665080E+02 5.3147527618E+01
950203 18AUG13 2018.6136 58343.46399 12:00:00 -3.9359692259E+06 3.1865286204E+06 3.8645618914E+06 3.7533685564E+01 1.4100665084E+02 5.3139946141E+01
950203 18AUG14 2018.6164 58344.48600 12:00:00 -3.9359692376E+06 3.1865286339E+06 3.8645618962E+06 3.7533685501E+01 1.4100665080E+02 5.3156817690E+01
950203 18AUG15 2018.6191 58345.47149 12:00:00 -3.9359692390E+06 3.1865286328E+06 3.8645618980E+06 3.7533685512E+01 1.4100665082E+02 5.3158228288E+01
950203 18AUG16 2018.6219 58346.49350 12:00:00 -3.9359692343E+06 3.1865286289E+06 3.8645618949E+06 3.7533685524E+01 1.4100665082E+02 5.3151496919E+01
950203 18AUG17 2018.6246 58347.47899 12:00:00 -3.9359692331E+06 3.1865286298E+06 3.8645618946E+06 3.7533685523E+01 1.4100665081E+02 5.3151023632E+01
950203 18AUG18 2018.6273 58348.46449 12:00:00 -3.9359692349E+06 3.1865286289E+06 3.8645618934E+06 3.7533685510E+01 1.4100665083E+02 5.3150952875E+01
950203 18AUG19 2018.6301 58349.48649 12:00:00 -3.9359692403E+06 3.1865286300E+06 3.8645618989E+06 3.7533685523E+01 1.4100665086E+02 5.3158180689E+01
950203 18AUG20 2018.6328 58350.47199 12:00:00 -3.9359692282E+06 3.1865286256E+06 3.8645618904E+06 3.7533685529E+01 1.4100665081E+02 5.3143349152E+01
950203 18AUG21 2018.6356 58351.49399 12:00:00 -3.9359692252E+06 3.1865286207E+06 3.8645618873E+06 3.7533685536E+01 1.4100665083E+02 5.3137166566E+01
950203 18AUG22 2018.6383 58352.47949 12:00:00 -3.9359692377E+06 3.1865286269E+06 3.8645618940E+06 3.7533685509E+01 1.4100665087E+02 5.3152046185E+01
950203 18AUG23 2018.6410 58353.46500 12:00:00 -3.9359692302E+06 3.1865286302E+06 3.8645618958E+06 3.7533685543E+01 1.4100665078E+02 5.3150166936E+01
950203 18AUG24 2018.6438 58354.48699 12:00:00 -3.9359692440E+06 3.1865286354E+06 3.8645618997E+06 3.7533685494E+01 1.4100665084E+02 5.3163642969E+01
950203 18AUG25 2018.6465 58355.47250 12:00:00 -3.9359692421E+06 3.1865286326E+06 3.8645619020E+06 3.7533685528E+01 1.4100665085E+02 5.3162476031E+01
950203 18AUG26 2018.6493 58356.49449 12:00:00 -3.9359692430E+06 3.1865286295E+06 3.8645618962E+06 3.7533685494E+01 1.4100665088E+02 5.3157950380E+01
950203 18AUG27 2018.6520 58357.48000 12:00:00 -3.9359692377E+06 3.1865286289E+06 3.8645618963E+06 3.7533685519E+01 1.4100665085E+02 5.3154445364E+01
950203 18AUG28 2018.6547 58358.46550 12:00:00 -3.9359692413E+06 3.1865286317E+06 3.8645619009E+06 3.7533685527E+01 1.4100665085E+02 5.3160863736E+01
950203 18AUG29 2018.6575 58359.48750 12:00:00 -3.9359692315E+06 3.1865286236E+06 3.8645618931E+06 3.7533685541E+01 1.4100665085E+02 5.3146030006E+01
950203 18AUG30 2018.6602 58360.47300 12:00:00 -3.9359692286E+06 3.1865286291E+06 3.8645618935E+06 3.7533685537E+01 1.4100665078E+02 5.3147230708E+01
950203 18AUG31 2018.6630 58361.49500 12:00:00 -3.9359692420E+06 3.1865286345E+06 3.8645618996E+06 3.7533685505E+01 1.4100665083E+02 5.3161900307E+01
950203 18SEP01 2018.6657 58362.48050 12:00:00 -3.9359692287E+06 3.1865286236E+06 3.8645618956E+06 3.7533685571E+01 1.4100665083E+02 5.3145827348E+01
950203 18SEP02 2018.6684 58363.46600 12:00:00 -3.9359692401E+06 3.1865286302E+06 3.8645619017E+06 3.7533685543E+01 1.4100665085E+02 5.3159863057E+01
950203 18SEP03 2018.6712 58364.48800 12:00:00 -3.9359692424E+06 3.1865286342E+06 3.8645618999E+06 3.7533685506E+01 1.4100665084E+02 5.3162179914E+01
950203 18SEP04 2018.6739 58365.47350 12:00:00 -3.9359692431E+06 3.1865286319E+06 3.8645619054E+06 3.7533685551E+01 1.4100665086E+02 5.3164814453E+01
950203 18SEP05 2018.6767 58366.49550 12:00:00 -3.9359692374E+06 3.1865286258E+06 3.8645618979E+06 3.7533685542E+01 1.4100665087E+02 5.3153688400E+01
950203 18SEP06 2018.6794 58367.48100 12:00:00 -3.9359692337E+06 3.1865286236E+06 3.8645618972E+06 3.7533685561E+01 1.4100665087E+02 5.3149883767E+01
950203 18SEP07 2018.6821 58368.46649 12:00:00 -3.9359692340E+06 3.1865286269E+06 3.8645618983E+06 3.7533685556E+01 1.4100665084E+02 5.3152385441E+01
950203 18SEP08 2018.6849 58369.48850 12:00:00 -3.9359692413E+06 3.1865286312E+06 3.8645618978E+06 3.7533685506E+01 1.4100665085E+02 5.3158725643E+01
950203 18SEP09 2018.6876 58370.47399 12:00:00 -3.9359692394E+06 3.1865286318E+06 3.8645618987E+06 3.7533685519E+01 1.4100665083E+02 5.3158402304E+01
950203 18SEP10 2018.6904 58371.49600 12:00:00 -3.9359692304E+06 3.1865286239E+06 3.8645618925E+06 3.7533685540E+01 1.4100665084E+02 5.3145136198E+01
950203 18SEP11 2018.6931 58372.48149 12:00:00 -3.9359692355E+06 3.1865286282E+06 3.8645618925E+06 3.7533685504E+01 1.4100665084E+02 5.3150425085E+01
950203 18SEP12 2018.6958 58373.46699 12:00:00 -3.9359692388E+06 3.1865286286E+06 3.8645618973E+06 3.7533685522E+01 1.4100665086E+02 5.3155582861E+01
950203 18SEP13 2018.6986 58374.48899 12:00:00 -3.9359692340E+06 3.1865286278E+06 3.8645618960E+06 3.7533685536E+01 1.4100665083E+02 5.3151433296E+01
950203 18SEP14 2018.7013 58375.47449 12:00:00 -3.9359692325E+06 3.1865286271E+06 3.8645618934E+06 3.7533685527E+01 1.4100665083E+02 5.3148575524E+01
950203 18SEP15 2018.7041 58376.49649 12:00:00 -3.9359692400E+06 3.1865286281E+06 3.8645618996E+06 3.7533685536E+01 1.4100665087E+02 5.3157474194E+01
950203 18SEP16 2018.7068 58377.48199 12:00:00 -3.9359692404E+06 3.1865286295E+06 3.8645618998E+06 3.7533685530E+01 1.4100665086E+02 5.3158541140E+01
950203 18SEP17 2018.7095 58378.46749 12:00:00 -3.9359692367E+06 3.1865286313E+06 3.8645618990E+06 3.7533685534E+01 1.4100665082E+02 5.3156671491E+01
950203 18SEP18 2018.7123 58379.48949 12:00:00 -3.9359692302E+06 3.1865286216E+06 3.8645618925E+06 3.7533685549E+01 1.4100665086E+02 5.3143865285E+01
950203 18SEP19 2018.7150 58380.47499 12:00:00 -3.9359692357E+06 3.1865286223E+06 3.8645618903E+06 3.7533685507E+01 1.4100665089E+02 5.3146264089E+01
950203 18SEP20 2018.7178 58381.49699 12:00:00 -3.9359692320E+06 3.1865286236E+06 3.8645618907E+06 3.7533685522E+01 1.4100665085E+02 5.3144876026E+01
950203 18SEP21 2018.7205 58382.48249 12:00:00 -3.9359692377E+06 3.1865286269E+06 3.8645618970E+06 3.7533685531E+01 1.4100665087E+02 5.3153873869E+01
